Customer_ID,Tenure,MonthlyCharge,Contract,InternetService,Churn_Actual,Churn_Probability,Churn_Risk
Z993409,56.21975,162.5299,Month-to-month,,No,0.0,
F774246,46.63416,182.4608,Month-to-month,Fiber Optic,No,0.011111111111111112,Low
A36623,45.48614,117.4858,Two Year,,No,0.0,
E965419,65.351,159.9642,Month-to-month,,No,0.002535885167464111,Low
G272085,69.67964,187.6094,One year,DSL,No,0.009401709401709401,Low
K465973,54.42917,157.4836,Month-to-month,Fiber Optic,No,0.0029411764705882353,Low
W368790,67.91936,149.9845,Two Year,,No,0.005555555555555556,Low
Q610916,68.43831,172.4555,Two Year,Fiber Optic,No,0.0,
O435835,69.22974,240.1149,One year,Fiber Optic,No,0.009446808510638298,Low
Q724137,66.90749,245.147,Month-to-month,DSL,No,0.28685300255116675,Low
I250725,47.428,164.967,One year,DSL,No,0.03802054154995331,Low
J75757,70.03095,104.9781,Month-to-month,DSL,No,0.002535885167464111,Low
S541475,71.33938,220.1323,Month-to-month,Fiber Optic,No,0.08378003922312907,Low
P218738,39.35678,194.9882,Two Year,Fiber Optic,No,0.0194017094017094,Low
O881990,51.39701,210.1051,Two Year,DSL,No,0.03907936664529177,Low
S883911,60.47246,172.4555,Month-to-month,Fiber Optic,No,0.0,
V588439,49.11678,204.9634,Month-to-month,Fiber Optic,No,0.26444590712340055,Low
J305888,49.91708,155.0084,Two Year,,No,0.03078850973587816,Low
Q270313,43.49892,164.9715,Two Year,DSL,No,0.021529581529581527,Low
H750600,60.41609,230.1051,Two Year,Fiber Optic,No,0.0013513513513513514,Low
Z401773,67.73415,255.1336,One year,DSL,No,0.029159495639159035,Low
I475020,57.35881,159.9656,Month-to-month,DSL,No,0.022161328299435717,Low
E459915,51.72997,172.4742,Month-to-month,Fiber Optic,No,0.027296446243814665,Low
A560329,66.07094,127.482,Month-to-month,Fiber Optic,No,0.0,
K400482,71.31658,235.1417,Month-to-month,DSL,No,0.25238204899283256,Low
E705949,67.78527,204.9634,Two Year,Fiber Optic,No,0.0,
M646019,59.1268,219.9902,Month-to-month,Fiber Optic,No,0.01488981288981289,Low
O302793,49.71999,139.9678,Month-to-month,,No,0.03880182258790068,Low
E698741,66.27257,194.9699,Two Year,Fiber Optic,No,0.0,
A987044,56.78578,232.6378,Month-to-month,DSL,Yes,0.8159178942732696,High
D956699,66.54637,152.4555,Month-to-month,DSL,No,0.004545454545454545,Low
S451747,70.61755,159.9794,Month-to-month,DSL,No,0.010220869957178273,Low
R45785,51.98225,182.4608,Month-to-month,Fiber Optic,No,0.04492063492063492,Low
R374499,68.18047,182.4676,Month-to-month,Fiber Optic,No,0.003191489361702127,Low
Y747047,55.8392,144.9889,One year,DSL,No,0.0029411764705882353,Low
D666505,50.77278,137.4978,One year,,No,0.0038461538461538464,Low
K492175,61.8783,127.4421,Month-to-month,DSL,No,0.0,
G869245,55.92296,124.9643,Two Year,Fiber Optic,No,0.0,
N954346,70.22382,117.4872,One year,DSL,No,0.0,
I493615,37.10779,134.9509,Month-to-month,Fiber Optic,No,0.01758884390463338,Low
W345311,71.85451,169.9447,Two Year,Fiber Optic,No,0.008496732026143792,Low
F86943,71.40033,125.0073,Month-to-month,,No,0.013524896156475102,Low
F823751,48.14443,139.9512,Month-to-month,DSL,No,0.06541290494850867,Low
I369913,69.80263,112.4551,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
E702248,62.90882,245.1457,Month-to-month,Fiber Optic,No,0.19298902210802735,Low
H314025,52.38257,192.4705,One year,Fiber Optic,No,0.014285714285714285,Low
C190080,55.49451,217.484,Two Year,Fiber Optic,No,0.021005847953216375,Low
N123959,57.65949,177.4945,One year,DSL,No,0.013247863247863248,Low
M899189,70.50313,172.4567,Month-to-month,DSL,No,0.03983516483516483,Low
J313434,63.56932,222.65,Month-to-month,Fiber Optic,No,0.05229182226214982,Low
I958169,48.20556,117.472,Month-to-month,,No,0.06480590333531508,Low
C116690,50.69797,220.1478,One year,,No,0.03095238095238095,Low
F882447,66.00509,222.6143,One year,DSL,No,0.0415018315018315,Low
E781539,58.46541,149.989,Two Year,,No,0.0,
N296260,71.9039,222.6281,Month-to-month,DSL,No,0.2578240894371444,Low
J412316,69.35321,152.4624,Two Year,DSL,No,0.0038461538461538464,Low
T169300,44.14411,214.9663,Month-to-month,Fiber Optic,No,0.164552603687691,Low
C708997,50.72837,219.9902,Two Year,Fiber Optic,No,0.007142857142857143,Low
L277341,66.19707,172.4624,Month-to-month,Fiber Optic,No,0.07715633329444072,Low
B84035,46.94667,210.127,Month-to-month,Fiber Optic,No,0.24211918267096327,Low
M65348,62.50486,182.4653,One year,Fiber Optic,No,0.0008771929824561403,Low
D560109,67.69816,117.472,Month-to-month,,No,0.009401709401709401,Low
E94706,59.94097,124.9781,Two Year,Fiber Optic,No,0.0,
U272006,63.45694,172.4567,Two Year,DSL,No,0.0,
P261491,62.83864,129.9763,Month-to-month,,No,0.006521739130434781,Low
J281764,54.07581,172.5104,Two Year,Fiber Optic,No,0.0,
C34648,70.33975,162.4676,Month-to-month,DSL,No,0.002535885167464111,Low
Z501442,61.70273,137.4836,Month-to-month,DSL,No,0.0,
P338134,55.74501,177.4876,Month-to-month,DSL,No,0.044237932636522384,Low
S704223,71.12475,179.9794,Two Year,Fiber Optic,No,0.0,
U645837,66.96136,245.1283,Month-to-month,DSL,No,0.15248626197674267,Low
F830666,71.99373,222.6143,Two Year,DSL,No,0.006470588235294118,Low
E577272,60.98321,132.4798,Month-to-month,DSL,No,0.005555555555555556,Low
P450130,60.50817,174.9618,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
D292974,59.53457,152.4884,Month-to-month,,No,0.008231634362287627,Low
L594942,71.12849,114.9838,Month-to-month,,No,0.005555555555555556,Low
D449561,67.78399,230.1051,Month-to-month,Fiber Optic,No,0.021882893229259518,Low
Z637015,60.77384,147.4738,Month-to-month,Fiber Optic,No,0.0,
J215190,64.38287,152.509,Two Year,,No,0.005555555555555556,Low
S222652,62.86571,267.6427,One year,DSL,No,0.07198659768859965,Low
R369407,51.60705,159.9349,Month-to-month,Fiber Optic,No,0.0,
J339712,62.4542,257.6549,Month-to-month,Fiber Optic,No,0.2717286715326895,Low
M30542,60.21411,159.965,Two Year,Fiber Optic,No,0.0,
Z709934,47.1766,139.9512,Month-to-month,DSL,No,0.05847050094728114,Low
M18617,64.5472,257.6549,Month-to-month,Fiber Optic,No,0.12744983827296386,Low
A490867,51.92063,162.4689,Two Year,Fiber Optic,No,0.0,
E605510,54.09544,242.6435,Month-to-month,,No,0.5580629880134623,Medium
C426956,56.19138,184.9496,Month-to-month,DSL,No,0.013846153846153847,Low
N312898,57.98413,174.9768,Two Year,DSL,No,0.0,
P401215,62.60438,147.4564,Month-to-month,DSL,No,0.002535885167464111,Low
Y168157,42.04904,147.4564,Month-to-month,DSL,No,0.027533577533577536,Low
F702843,62.71718,242.6281,Month-to-month,Fiber Optic,Yes,0.46228967503925683,Medium
O346280,47.4649,129.9483,Month-to-month,DSL,No,0.15185241008188963,Low
E798904,63.38783,257.6513,Month-to-month,DSL,Yes,0.7299648841496026,High
F789317,56.15392,124.9643,Month-to-month,Fiber Optic,No,0.0,
D938071,62.13428,267.6427,Two Year,DSL,No,0.22095025313013594,Low
J237830,63.90796,152.4624,Month-to-month,DSL,No,0.0,
W679652,62.75391,127.4887,Two Year,,No,0.0,
I317260,64.25291,137.4836,Two Year,DSL,No,0.0,
U00501,69.22651,142.4713,Month-to-month,DSL,No,0.014126984126984125,Low
P980194,36.28161,275.1198,Month-to-month,Fiber Optic,Yes,0.8369688312268476,High
G417160,46.38454,112.4844,Two Year,,No,0.0,
P271479,62.53352,172.4624,One year,Fiber Optic,No,0.0,
G340831,38.29305,204.9634,One year,Fiber Optic,No,0.08429260935143289,Low
E556319,50.62244,220.1323,One year,Fiber Optic,No,0.015274725274725277,Low
V493123,64.88052,149.9928,Month-to-month,DSL,No,0.0,
T431514,45.66396,147.4783,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
K202230,69.59341,117.4392,Month-to-month,DSL,No,0.008091440723019667,Low
L154203,62.1578,149.9621,One year,Fiber Optic,No,0.0,
K960941,71.13694,197.4945,Two Year,Fiber Optic,No,0.0,
W368352,64.14083,144.9607,Month-to-month,Fiber Optic,No,0.0,
B568158,69.657,257.6513,Month-to-month,DSL,No,0.1943896224833718,Low
M235859,41.23951,112.4844,One year,,No,0.00625,Low
X774162,49.20691,139.9568,Month-to-month,Fiber Optic,No,0.0158312447786132,Low
D456001,56.37573,225.1457,One year,DSL,No,0.04829808827993946,Low
C356278,39.42138,127.4601,Month-to-month,DSL,No,0.026671178284081512,Low
L319399,66.31761,142.4689,Month-to-month,DSL,No,0.005555555555555556,Low
N10509,62.52045,222.65,Two Year,Fiber Optic,No,0.0,
C825312,71.40954,134.9509,One year,Fiber Optic,No,0.0,
L129384,58.96403,172.4567,Month-to-month,DSL,No,0.007555555555555555,Low
T56833,60.72007,192.4885,Two Year,Fiber Optic,No,0.0,
T987467,61.46188,137.4836,Month-to-month,DSL,No,0.002535885167464111,Low
I62827,55.09485,142.4689,Month-to-month,DSL,No,0.023002173977783733,Low
K316303,40.53237,134.9509,Two Year,Fiber Optic,No,0.0,
C661614,71.26615,112.4551,Two Year,Fiber Optic,No,0.0,
O884860,51.36891,144.9607,Month-to-month,Fiber Optic,No,0.009401709401709401,Low
X349441,51.2129,104.9629,Month-to-month,,No,0.0,
F486144,52.17851,242.6106,Month-to-month,DSL,Yes,0.8430035856265563,High
A795602,57.07265,207.4974,Month-to-month,Fiber Optic,No,0.04842334780802272,Low
P374315,50.49273,127.4601,Two Year,DSL,No,0.0,
L393972,57.00347,155.0084,Month-to-month,,No,0.016666666666666666,Low
L940323,71.44791,147.4738,Two Year,Fiber Optic,No,0.0,
U515711,66.50713,230.1344,Two Year,,No,0.007142857142857143,Low
U344970,61.82003,130.0064,Month-to-month,,No,0.0010887772194304846,Low
S199014,51.99282,139.9349,Month-to-month,DSL,No,0.0038461538461538464,Low
S944238,68.93363,204.9797,Two Year,Fiber Optic,No,0.0038461538461538464,Low
M752980,68.59726,149.9447,One year,DSL,No,0.0,
T482512,67.53691,134.9509,Month-to-month,Fiber Optic,No,0.0,
L542612,65.77898,127.4586,One year,,No,0.0,
I679830,64.48578,197.4876,One year,Fiber Optic,No,0.007894736842105262,Low
L933426,68.68812,275.1198,Two Year,Fiber Optic,No,0.05701755704635681,Low
K725096,64.79987,200.1185,Month-to-month,DSL,No,0.16771634320644327,Low
D225235,66.70002,159.9512,One year,Fiber Optic,No,0.002380952380952381,Low
Q822881,55.40847,157.4698,Month-to-month,Fiber Optic,No,0.011111111111111112,Low
K112352,58.52385,192.4404,One year,Fiber Optic,No,0.0,
N523135,69.12212,179.9476,Two Year,Fiber Optic,No,0.005555555555555556,Low
Q26506,70.7555,255.1336,Two Year,DSL,Yes,0.13550602116158347,Low
R593883,62.23897,139.9512,Month-to-month,DSL,No,0.012,Low
N222050,69.27587,175.0048,Two Year,,No,0.01039426523297491,Low
Z460359,48.27562,139.9349,Month-to-month,DSL,No,0.058950947646356375,Low
K885847,69.31577,127.4958,Two Year,Fiber Optic,No,0.0,
V698076,43.87969,207.4811,Month-to-month,Fiber Optic,Yes,0.4613427887755151,Medium
A825502,60.99965,217.4725,Month-to-month,Fiber Optic,No,0.05669645228991455,Low
H928939,57.60401,137.4686,Month-to-month,Fiber Optic,No,0.0,
X37445,47.67256,222.65,Month-to-month,Fiber Optic,No,0.22868123619810263,Low
J33472,65.99581,207.4754,Month-to-month,DSL,No,0.16985509989577466,Low
C582722,65.27026,139.9979,One year,,No,0.0,
L980328,68.61891,162.4653,Two Year,DSL,No,0.0,
X808372,47.60481,275.1336,Month-to-month,Fiber Optic,Yes,0.7723364756198842,High
B601895,68.47424,159.9512,Month-to-month,Fiber Optic,No,0.012677322677322678,Low
E920808,62.78883,242.6281,Month-to-month,Fiber Optic,No,0.07095149327297841,Low
X972558,48.01685,227.4754,Month-to-month,Fiber Optic,No,0.10870236417671338,Low
V330988,71.07998,222.6792,Two Year,,No,0.017243867243867242,Low
T767556,61.48122,242.6573,Month-to-month,,Yes,0.7215317619850101,High
R790383,70.42068,204.9496,Month-to-month,Fiber Optic,No,0.016913304481362555,Low
B831355,67.10773,117.4835,Month-to-month,,No,0.005555555555555556,Low
M231870,60.31971,149.9598,Month-to-month,Fiber Optic,No,0.014052287581699347,Low
P635169,60.69166,160.0013,Two Year,Fiber Optic,No,0.0,
Y584273,70.56821,139.9568,Month-to-month,Fiber Optic,No,0.0,
E559589,58.95425,92.48802,Month-to-month,,No,0.0,
S812132,65.66957,255.1372,Month-to-month,Fiber Optic,No,0.1086977238008765,Low
A957431,50.71608,149.9707,Two Year,,No,0.016544566544566545,Low
X748009,70.77383,147.4601,Month-to-month,Fiber Optic,No,0.0,
T279040,63.9264,159.9875,Month-to-month,Fiber Optic,No,0.0,
W619405,71.59439,127.4887,Month-to-month,,No,0.007894736842105262,Low
D683005,71.05361,162.4538,Two Year,DSL,No,0.0,
D840710,58.73457,129.9483,Two Year,DSL,No,0.005197505197505198,Low
C37582,68.20321,139.9678,Month-to-month,,No,0.0,
S59586,51.67488,242.6573,Month-to-month,,Yes,0.7455363699132076,High
Z16192,60.93346,164.967,Two Year,DSL,No,0.0,
C533700,42.82102,137.4978,Month-to-month,,No,0.01847564200505377,Low
P82698,58.57249,112.4844,Month-to-month,,No,0.0,
X577275,55.68741,114.9838,One year,,No,0.0,
Q857934,69.5048,165.0113,One year,,No,0.010835913312693497,Low
W815471,62.89177,197.6288,Two Year,,No,0.017776341305753073,Low
Z514718,53.60305,217.4702,Month-to-month,Fiber Optic,No,0.11020954599319312,Low
M144568,54.37409,147.4601,Month-to-month,Fiber Optic,No,0.0,
V366783,52.71022,262.6106,One year,Fiber Optic,No,0.01253763440860215,Low
Q190990,64.56029,222.6654,Month-to-month,,No,0.20126522150974363,Low
O326088,51.9647,154.9755,Month-to-month,DSL,No,0.05991122396695151,Low
A300601,64.56459,220.1149,Month-to-month,DSL,No,0.30238909484854615,Medium
V630491,58.51928,164.9647,Month-to-month,DSL,No,0.0038461538461538464,Low
B469043,69.24664,207.4673,Month-to-month,Fiber Optic,No,0.026698155645524066,Low
P530226,71.75497,162.4538,Two Year,DSL,No,0.0,
Y178063,71.53606,172.4404,Month-to-month,DSL,No,0.001219512195121951,Low
W674486,62.5567,200.1185,Month-to-month,DSL,No,0.08373394542900998,Low
A991604,69.74686,242.6106,Two Year,DSL,No,0.02743462683216004,Low
Q924752,55.48531,139.983,Month-to-month,DSL,No,0.005555555555555556,Low
P576478,68.69992,104.9643,Two Year,DSL,No,0.0,
U495259,65.16987,139.9512,Two Year,DSL,No,0.002380952380952381,Low
T114413,50.55452,124.9935,Month-to-month,,No,0.0017241379310344825,Low
N969918,58.0434,139.9512,Month-to-month,DSL,No,0.005846153846153846,Low
C726077,70.21916,214.9663,Month-to-month,Fiber Optic,No,0.02056448674171085,Low
E370463,61.18471,117.4686,Two Year,DSL,No,0.0,
B803995,70.19945,242.6326,One year,Fiber Optic,No,0.009939343810311552,Low
I139966,56.76973,242.6143,Month-to-month,Fiber Optic,Yes,0.5705768552019256,Medium
M750521,42.02106,117.5152,Two Year,,No,0.011111111111111112,Low
R75508,59.59171,232.6228,Month-to-month,Fiber Optic,No,0.2221068197340202,Low
A871046,58.90417,144.9607,Month-to-month,Fiber Optic,No,0.0,
O962208,55.64344,174.9882,One year,DSL,No,0.017142857142857144,Low
Q170446,37.90754,139.9875,Two Year,DSL,No,0.023066305675001328,Low
M144232,65.87966,222.6326,Month-to-month,DSL,No,0.24221244065121256,Low
D229153,60.05643,137.4392,Month-to-month,Fiber Optic,No,0.0,
D953868,71.21314,207.6094,Two Year,Fiber Optic,No,0.0,
W453254,63.53539,232.6378,Month-to-month,DSL,No,0.4712552403901365,Medium
W204997,58.56191,207.4811,Month-to-month,Fiber Optic,No,0.030288924587567115,Low
E77227,59.47229,159.983,Month-to-month,Fiber Optic,No,0.0,
F504193,46.55186,137.4872,One year,Fiber Optic,No,0.008391608391608392,Low
E941116,65.28923,127.4783,Two Year,DSL,No,0.008333333333333333,Low
L403049,63.58076,114.9728,Two Year,Fiber Optic,No,0.0,
Q461091,71.96235,194.9882,Two Year,Fiber Optic,No,0.0,
Z357278,65.11343,147.4421,Month-to-month,Fiber Optic,No,0.026750700280112047,Low
S422197,55.42799,149.9598,Month-to-month,Fiber Optic,No,0.0010887772194304846,Low
C647303,54.40563,242.6281,Month-to-month,Fiber Optic,No,0.15086042890638773,Low
K619026,52.8369,159.9349,One year,Fiber Optic,No,0.012698412698412698,Low
V409169,54.28949,164.9715,Two Year,DSL,No,0.0017241379310344825,Low
N695754,63.39683,182.4676,Two Year,Fiber Optic,No,0.0,
G798762,57.87473,222.6281,Two Year,DSL,No,0.09400904257606842,Low
W705014,66.35321,187.4673,Month-to-month,DSL,No,0.011805555555555555,Low
Y93277,46.75485,112.4551,Month-to-month,Fiber Optic,No,0.0,
V155685,48.42652,252.6378,Two Year,Fiber Optic,No,0.05086025086025086,Low
O263182,58.89646,225.1457,Month-to-month,DSL,No,0.4051177947832152,Medium
U338809,70.52668,164.9853,Month-to-month,DSL,No,0.006382039013617957,Low
G569062,71.64551,225.1457,Month-to-month,DSL,Yes,0.7230119270809938,High
Y803084,39.23505,194.9663,Two Year,DSL,No,0.08191342346948755,Low
T207990,67.15929,245.1283,One year,DSL,No,0.03158675311616488,Low
W488390,64.25764,137.5165,Two Year,,No,0.005555555555555556,Low
F153748,65.12124,174.9755,Two Year,Fiber Optic,No,0.0,
Z188926,67.89973,172.4624,Month-to-month,Fiber Optic,No,0.0,
J947579,68.54375,147.4421,Two Year,Fiber Optic,No,0.0,
I175937,56.32657,232.652,Two Year,,No,0.014116161616161615,Low
F18401,47.40118,142.4993,Month-to-month,,No,0.08066728077563991,Low
X584197,39.83368,137.4684,Month-to-month,,No,0.08646711845592955,Low
C643455,51.59283,204.9634,One year,Fiber Optic,No,0.015923448532144183,Low
J327417,71.12681,94.97283,One year,DSL,No,0.0,
J622447,59.28121,117.472,One year,,No,0.0,
A948573,68.14328,162.4982,Month-to-month,,No,0.0,
T195574,63.20833,174.9768,Month-to-month,DSL,No,0.005555555555555556,Low
S88773,71.21292,217.4702,Month-to-month,Fiber Optic,No,0.04700363116839089,Low
W817328,43.5663,142.4713,Month-to-month,DSL,No,0.03902293337426295,Low
K154214,59.78823,149.9598,Two Year,Fiber Optic,No,0.005555555555555556,Low
S952354,52.20049,92.45514,Month-to-month,DSL,No,0.015234297865876809,Low
T474901,65.90545,169.9928,Two Year,Fiber Optic,No,0.0,
R243729,69.01117,212.6557,Month-to-month,,No,0.14444801306290064,Low
G480012,55.02079,152.4798,Month-to-month,Fiber Optic,No,0.0,
F180372,53.58396,192.4404,Month-to-month,Fiber Optic,No,0.010084033613445377,Low
X130405,66.22321,134.9801,Month-to-month,,No,0.0,
T470172,42.07751,124.9781,Two Year,Fiber Optic,No,0.0,
S907944,51.80774,114.9728,Two Year,Fiber Optic,No,0.0,
W375700,65.32158,137.4392,Two Year,Fiber Optic,No,0.0,
N516432,70.66533,255.1417,Two Year,Fiber Optic,No,0.013166144200626959,Low
D561564,54.11361,240.1149,Two Year,Fiber Optic,No,0.056111819641231415,Low
H802305,64.20551,160.0122,Month-to-month,,No,0.0,
G752725,58.36296,159.965,Month-to-month,Fiber Optic,No,0.0010887772194304846,Low
Z742463,43.98704,162.4937,Month-to-month,,No,0.09588427855179772,Low
F571515,54.99066,139.9979,Month-to-month,,No,0.0010887772194304846,Low
P143248,53.62789,235.1555,Month-to-month,DSL,No,0.531987892810413,Medium
N466112,59.29358,162.5007,Month-to-month,Fiber Optic,No,0.0,
U616070,71.58757,190.1737,Month-to-month,,No,0.11549209777150952,Low
D138886,42.47353,242.6106,Month-to-month,DSL,Yes,0.826845186944901,High
X449851,57.68543,232.6707,Two Year,,No,0.01065800865800866,Low
Z818750,66.77433,102.4746,One year,,No,0.0,
T788611,63.6336,255.1372,Two Year,Fiber Optic,No,0.005555555555555556,Low
F185505,55.9975,119.9897,Month-to-month,,No,0.007692307692307693,Low
F780524,56.841,200.1465,Two Year,,No,0.010496732026143792,Low
Z53820,70.47803,222.6281,One year,DSL,No,0.0038461538461538464,Low
P478450,57.39587,150.007,Month-to-month,,No,0.0,
T81402,60.74786,184.9797,One year,DSL,No,0.013450292397660818,Low
K958078,69.82128,147.5031,Two Year,,No,0.0,
K534632,65.71805,137.4392,One year,Fiber Optic,No,0.0,
Z995043,60.42253,182.4433,One year,DSL,No,0.005555555555555556,Low
J259851,69.44504,174.9699,Two Year,DSL,No,0.0038461538461538464,Low
E994144,53.25801,159.983,Two Year,Fiber Optic,No,0.0,
F363929,63.43387,162.447,Month-to-month,DSL,No,0.010101010101010102,Low
D533301,53.48684,179.9794,Month-to-month,Fiber Optic,No,0.015555555555555555,Low
N404807,59.63916,127.525,Two Year,,No,0.0,
R29520,59.12149,210.138,Two Year,,No,0.02445824706694272,Low
P01863,70.43935,275.1198,One year,Fiber Optic,No,0.017995746943115364,Low
I301776,71.35403,257.6513,Month-to-month,DSL,Yes,0.7818287615829338,High
Y908340,61.12237,267.6647,Two Year,Fiber Optic,No,0.02849673202614379,Low
B94067,61.17556,119.9897,Month-to-month,,No,0.007692307692307693,Low
O995027,65.38222,144.9607,Month-to-month,Fiber Optic,No,0.0,
R468320,67.93803,245.147,Month-to-month,DSL,Yes,0.7865635539771813,High
F288388,46.41634,114.9658,One year,,No,0.01652173913043478,Low
X181596,69.30616,147.4738,Month-to-month,Fiber Optic,No,0.007894736842105262,Low
P822042,51.53504,182.4653,Two Year,Fiber Optic,No,0.0,
S129672,61.17571,220.1615,Month-to-month,,Yes,0.6712489306280927,Medium
B507395,51.77932,159.9476,One year,DSL,No,0.013392857142857144,Low
J988002,56.18852,255.1555,Month-to-month,Fiber Optic,Yes,0.7950811711170804,High
D223410,69.72684,124.9781,Month-to-month,Fiber Optic,No,0.0,
A301811,70.69188,172.4624,Month-to-month,Fiber Optic,No,0.004838709677419355,Low
K720086,62.21879,137.4872,One year,Fiber Optic,No,0.0,
J480465,58.82987,257.6841,Month-to-month,,Yes,0.7146919269681156,High
M385259,53.13455,159.9512,Two Year,Fiber Optic,No,0.0,
W757111,56.05193,182.4538,Two Year,Fiber Optic,No,0.0038461538461538464,Low
G320395,71.13774,104.9643,Two Year,DSL,No,0.0,
L683375,57.71425,114.9976,Month-to-month,,No,0.002535885167464111,Low
M686165,69.58993,152.466,One year,Fiber Optic,No,0.0,
L599723,54.14398,275.1336,Month-to-month,Fiber Optic,Yes,0.8452325347588172,High
L844920,50.3804,200.1465,One year,,No,0.045499270377319156,Low
Y247087,43.52477,115.0021,Month-to-month,,No,0.010084033613445377,Low
Q348067,55.68048,129.9598,Two Year,DSL,No,0.0038461538461538464,Low
E390384,63.22009,147.4783,Month-to-month,Fiber Optic,No,0.0029411764705882353,Low
Z888971,65.33904,275.1336,Month-to-month,Fiber Optic,No,0.21183922484860307,Low
I702999,60.91995,220.1615,One year,,No,0.0013513513513513512,Low
U369695,56.71742,172.4441,Two Year,Fiber Optic,No,0.0,
Q248113,65.50686,232.624,Month-to-month,DSL,No,0.2444579034869793,Low
Y934084,46.15653,117.4858,Month-to-month,,No,0.05867766220707397,Low
C618119,64.2738,162.447,Month-to-month,DSL,No,0.0038461538461538464,Low
U736444,65.44503,129.9621,Two Year,DSL,No,0.0,
M275292,65.09085,127.525,Two Year,,No,0.0,
V599639,70.26887,179.9476,One year,Fiber Optic,No,0.0,
R269337,51.88253,152.4907,Month-to-month,,No,0.03477570738440303,Low
Q925183,50.55291,159.9476,One year,DSL,No,0.0,
B894308,69.98687,147.4601,Two Year,Fiber Optic,No,0.0,
J219576,59.47664,190.127,One year,DSL,No,0.009401709401709401,Low
K284366,58.72004,179.9476,Two Year,Fiber Optic,No,0.0,
V384695,65.03219,139.9568,Two Year,Fiber Optic,No,0.0,
S697564,61.36037,194.9882,Two Year,Fiber Optic,No,0.0029411764705882353,Low
V601914,60.51339,190.127,Two Year,DSL,No,0.03112584733274388,Low
J280246,67.01837,184.967,Month-to-month,Fiber Optic,No,0.01769230769230769,Low
W477705,44.47907,117.5015,One year,,No,0.0074866310160427805,Low
K874544,54.28874,204.9634,Month-to-month,Fiber Optic,No,0.12270161355480892,Low
F132006,71.12545,125.0073,Month-to-month,,No,0.0,
W575617,36.95505,162.4676,Two Year,DSL,No,0.04733044733044733,Low
L388163,54.30563,220.1323,Two Year,Fiber Optic,No,0.007894736842105262,Low
N21173,48.85809,184.9797,Two Year,DSL,No,0.02246087246087246,Low
J422302,71.76656,187.4847,Month-to-month,Fiber Optic,No,0.0,
S749342,71.65648,137.4698,One year,DSL,No,0.0,
Z974546,64.61898,129.9763,One year,,No,0.0,
Z929463,69.35043,157.4836,Month-to-month,Fiber Optic,No,0.0,
H875358,69.91998,242.6326,Month-to-month,Fiber Optic,No,0.16228181075815346,Low
L469539,62.13371,277.6513,Month-to-month,Fiber Optic,No,0.2708670363169464,Low
K516166,59.6293,187.656,Month-to-month,,No,0.06077446096466617,Low
C615849,70.86194,187.6422,Month-to-month,,No,0.03670944621000115,Low
D73867,67.11209,127.4738,Month-to-month,DSL,No,0.005555555555555556,Low
H251041,58.23259,192.4404,Two Year,Fiber Optic,No,0.0,
J541237,52.76138,187.656,Month-to-month,,No,0.151488968599319,Low
K632391,68.86595,117.4872,Month-to-month,DSL,No,0.0,
P36822,68.99606,167.4564,Month-to-month,Fiber Optic,No,0.0,
Y259434,62.42321,169.9378,Month-to-month,Fiber Optic,No,0.0,
A764645,46.23456,220.1185,Month-to-month,Fiber Optic,No,0.1728579442741653,Low
K795552,57.44563,154.9618,Month-to-month,DSL,No,0.060370039317407746,Low
T638317,68.7816,255.1198,Month-to-month,DSL,Yes,0.6273947972858503,Medium
L695141,57.04882,159.9349,Month-to-month,Fiber Optic,No,0.0,
X696049,64.1745,275.1336,Two Year,Fiber Optic,No,0.016559302766199317,Low
U99057,62.86571,164.9647,Month-to-month,DSL,No,0.037114558643970404,Low
R941342,67.84553,115.0021,Month-to-month,,No,0.0,
Z232087,64.49231,117.4392,Month-to-month,DSL,No,0.002535885167464111,Low
S342275,62.70815,127.475,One year,,No,0.0,
Z962291,65.31625,127.4887,Month-to-month,,No,0.006521739130434783,Low
C383896,70.49442,144.9889,Month-to-month,DSL,No,0.014941022280471823,Low
H687284,44.46693,147.4738,Month-to-month,Fiber Optic,No,0.0,
X605163,48.84821,210.1051,Month-to-month,DSL,Yes,0.8828798635526263,High
U724245,68.49174,184.961,One year,DSL,No,0.012941176470588235,Low
C637798,70.40902,232.6415,Month-to-month,Fiber Optic,No,0.13502822683507806,Low
Q531994,59.48026,202.65,Month-to-month,DSL,No,0.3937348200586985,Medium
K901994,69.39129,114.9658,One year,,No,0.0,
E813683,42.59461,174.9919,One year,Fiber Optic,No,0.030433455433455433,Low
L219105,57.07243,149.9447,Month-to-month,DSL,No,0.0006849315068493151,Low
H908247,52.37668,112.4551,Month-to-month,Fiber Optic,No,0.0,
J588514,64.60077,147.4713,Month-to-month,,No,0.006521739130434783,Low
V483573,61.97321,162.4689,Month-to-month,Fiber Optic,No,0.004838709677419355,Low
P359684,68.05839,194.9581,Month-to-month,Fiber Optic,No,0.05730652789476319,Low
S217877,49.45192,159.9805,Month-to-month,,No,0.07154910120916623,Low
G280276,65.90788,184.9963,One year,,No,0.002,Low
H765008,68.22677,187.6094,One year,DSL,No,0.009401709401709401,Low
A79548,38.14529,147.4783,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
Y50015,63.03296,179.9476,Month-to-month,Fiber Optic,No,0.0,
