Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Contract,InternetService,PaperlessBilling,PaymentMethod,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
46.03183,119.9568,4478.070702,11.08114,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,No,No
53.24575,149.9483,4732.155898,6.665835,Two Year,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,No,No
61.35418,140.0049,5351.73548,15.25427,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,Yes,No,No,No
59.60557,127.4421,5648.297688,8.081922,One year,DSL,No,Electronic Check,No,No,No,Yes,No
56.34451,152.4798,5299.289196,2.106053,One year,Fiber Optic,No,Electronic Check,Yes,No,Yes,No,No
61.74695,182.4653,5450.903985,9.606947,One year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,No,Yes,No
71.99418,192.4705,6458.177025,11.9755,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,No,Yes,No
61.84543,190.1737,5779.47654,10.5758,Two Year,,Yes,Electronic Check,Yes,No,Yes,Yes,No
45.34674,184.9496,4471.648469,12.51342,Two Year,DSL,Yes,Electronic Check,No,Yes,Yes,No,No
70.99524,202.4433,6087.218845,9.073224,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,No,No,Yes,No
66.89948,184.961,6163.633177,8.358239,One year,DSL,No,Bank Transfer(automatic),Yes,No,No,Yes,No
51.58987,194.9699,4608.506607,8.849924,Month-to-month,Fiber Optic,No,Electronic Check,No,Yes,No,Yes,No
43.40615,200.1323,4472.040669,7.357459,One year,DSL,Yes,Mailed Check,No,No,Yes,Yes,Yes
53.91114,149.9778,4810.280705,13.47448,One year,Fiber Optic,Yes,Mailed Check,Yes,Yes,No,No,No
44.14809,242.6326,4347.709252,9.008521,Two Year,Fiber Optic,Yes,Credit Card (automatic),Yes,No,Yes,Yes,No
49.22149,152.4624,4738.397058,14.00066,Two Year,DSL,Yes,Credit Card (automatic),Yes,No,Yes,No,No
52.60487,184.9797,5048.660319,9.37573,One year,DSL,Yes,Bank Transfer(automatic),No,Yes,No,Yes,No
55.02676,265.1283,5234.71552,5.604732,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,Yes,Yes,Yes
50.60009,159.965,4462.198964,10.74978,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,No,No,Yes,No
48.60336,212.6228,5002.761216,9.914814,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
66.03662,194.9744,5877.566424,14.05835,Two Year,Fiber Optic,Yes,Electronic Check,Yes,Yes,No,Yes,No
68.87713,277.6513,6366.330959,10.24939,One year,Fiber Optic,Yes,Mailed Check,Yes,No,Yes,Yes,No
60.1745,184.9939,5426.206923,1.45088,Month-to-month,,No,Credit Card (automatic),Yes,Yes,No,Yes,No
64.2498,210.1051,6230.665916,10.56609,One year,DSL,No,Mailed Check,No,No,Yes,Yes,No
54.65479,117.4858,5016.831193,9.168674,Month-to-month,,No,Mailed Check,No,No,Yes,No,No
70.50947,124.9643,5774.340454,8.191336,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,Yes,No,No,No
67.06183,149.9447,6261.418751,10.15639,One year,DSL,Yes,Bank Transfer(automatic),No,No,Yes,No,No
43.02146,120.0035,3926.009965,11.88471,One year,,Yes,Mailed Check,Yes,No,Yes,No,No
49.8063,172.5104,4439.411899,3.957036,Two Year,Fiber Optic,Yes,Credit Card (automatic),Yes,Yes,No,No,No
65.91489,242.6573,6020.902258,10.18947,Month-to-month,,Yes,Bank Transfer(automatic),No,No,Yes,Yes,No
63.8887,139.9512,6265.689465,9.012997,Month-to-month,DSL,No,Mailed Check,No,Yes,No,Yes,No
69.93109,159.9349,6181.750229,9.091744,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
68.38161,147.4783,5767.046848,8.256297,Two Year,Fiber Optic,Yes,Credit Card (automatic),Yes,No,No,No,No
62.8566,197.6288,5770.590829,12.37749,Two Year,,Yes,Mailed Check,No,No,Yes,Yes,No
56.24647,217.4725,5086.304493,9.298875,One year,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,No,No
64.86438,184.9797,6175.765224,11.18575,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,Yes,Yes
65.2372,164.9647,6293.093113,10.19811,Two Year,DSL,No,Mailed Check,Yes,Yes,No,Yes,No
48.70941,207.6094,4779.956484,14.20099,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,Yes,Yes
55.49261,230.1344,5277.646823,8.873568,Month-to-month,,No,Electronic Check,No,No,Yes,Yes,Yes
62.59584,184.9785,5694.262968,9.570437,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,No,Yes,No
68.79248,182.447,6101.712749,14.05877,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
56.0677,245.147,5815.707647,8.232258,Month-to-month,DSL,No,Bank Transfer(automatic),No,Yes,Yes,Yes,No
56.75264,147.4738,4835.295615,8.982395,Two Year,Fiber Optic,Yes,Mailed Check,No,No,No,No,No
67.00862,149.9845,5765.925076,15.24321,One year,,Yes,Electronic Check,No,No,No,Yes,No
66.85966,127.4586,5738.328374,11.36648,Month-to-month,,Yes,Mailed Check,No,No,Yes,No,No
68.70194,147.4601,5794.589213,10.25356,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,Yes,No,No,No
64.9377,149.9447,6066.547252,8.069085,Month-to-month,DSL,Yes,Mailed Check,No,No,Yes,No,No
55.55389,207.6094,5104.889837,11.71658,One year,Fiber Optic,Yes,Electronic Check,No,No,Yes,Yes,No
67.25716,179.9476,5820.087969,13.59404,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,No
68.11166,207.4754,6277.222751,3.605531,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,No,Yes,No
69.64918,152.4441,6420.370535,13.085,One year,DSL,No,Electronic Check,No,Yes,Yes,No,No
59.56187,137.4684,5092.536093,10.34783,Month-to-month,,No,Mailed Check,No,No,Yes,No,No
68.6504,235.1591,6217.645459,9.457734,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,Yes,Yes,Yes,No
61.3684,220.1185,5659.896824,19.65711,Two Year,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,Yes,No
68.34963,172.4567,6376.192688,16.62973,Month-to-month,DSL,No,Mailed Check,No,Yes,No,Yes,No
65.90337,169.9447,6034.619881,6.31343,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
45.75297,277.6513,4563.265438,10.98742,Month-to-month,Fiber Optic,No,Mailed Check,Yes,No,Yes,Yes,Yes
70.56361,137.4836,6360.392801,9.411526,Month-to-month,DSL,No,Mailed Check,No,No,No,No,No
57.0815,164.9785,5545.726878,6.008386,One year,DSL,Yes,Bank Transfer(automatic),Yes,No,No,Yes,No
60.0122,175.0211,5447.179024,9.312883,Two Year,,No,Bank Transfer(automatic),Yes,Yes,No,Yes,No
71.3386,117.4835,6100.344382,7.006661,Month-to-month,,No,Electronic Check,Yes,No,No,Yes,No
61.9146,222.6326,6069.414411,11.77757,Two Year,DSL,No,Credit Card (automatic),Yes,No,Yes,Yes,No
67.39326,174.9768,6387.155472,10.3045,Month-to-month,DSL,Yes,Electronic Check,No,Yes,Yes,No,No
65.38821,219.9902,6084.157683,7.581553,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,Yes,Yes,No,No
52.69236,112.4551,4224.557626,8.286499,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
68.02064,147.4564,6530.78052,9.643831,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,No,No,No
44.68507,124.9607,4212.149496,9.60347,Two Year,DSL,Yes,Mailed Check,No,No,No,No,No
64.5943,235.1555,6467.932969,15.17134,Month-to-month,DSL,Yes,Electronic Check,Yes,No,Yes,Yes,Yes
62.84343,94.97283,5649.203405,5.089983,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,No,No,No
65.11394,162.4676,6200.072737,10.30083,One year,DSL,Yes,Bank Transfer(automatic),No,No,Yes,No,No
66.74968,169.9378,5964.070556,5.606608,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,No
62.27729,139.9792,5406.926303,3.752717,Two Year,,Yes,Mailed Check,Yes,No,No,Yes,No
48.4017,214.9663,4342.047465,16.54026,Two Year,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,No
61.65935,200.1465,5771.07207,7.192287,Two Year,,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,No
64.02401,162.4608,5934.141788,9.17978,One year,DSL,Yes,Mailed Check,No,No,No,Yes,No
58.47534,175.0211,5141.883254,7.617914,Month-to-month,,Yes,Bank Transfer(automatic),Yes,Yes,No,Yes,No
62.77262,114.9976,5334.884836,9.341105,Two Year,,Yes,Electronic Check,No,No,No,No,No
49.11866,152.4624,4787.709945,8.396047,Month-to-month,DSL,Yes,Mailed Check,Yes,No,Yes,No,Yes
65.44262,172.4441,5663.049118,4.53814,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,No,No
61.09569,252.6378,5591.052659,15.1263,One year,Fiber Optic,No,Electronic Check,No,No,Yes,Yes,No
60.55095,162.4713,5161.466055,10.19738,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,Yes,No,No
54.0833,92.48802,4504.376908,6.551707,Two Year,,No,Electronic Check,No,Yes,No,No,No
43.73697,212.6415,4458.846728,6.214598,Month-to-month,DSL,No,Electronic Check,No,Yes,Yes,Yes,Yes
65.36252,197.5169,5814.585969,7.505205,Month-to-month,,No,Bank Transfer(automatic),Yes,Yes,No,Yes,No
38.84886,117.4872,3810.881389,6.229531,Two Year,DSL,Yes,Electronic Check,No,Yes,No,No,No
36.19603,112.4551,3095.105954,5.529764,One year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
61.45615,162.4653,5823.6249,9.316164,Month-to-month,DSL,Yes,Mailed Check,Yes,No,No,Yes,No
48.78507,95.00571,4170.086495,12.02259,One year,,No,Mailed Check,Yes,Yes,No,No,No
59.00593,214.9525,5227.515273,8.8901,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
71.6524,214.9525,6309.319991,10.92999,One year,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
41.09672,172.4742,3741.804448,11.8857,One year,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
70.68543,152.466,5964.374183,9.354732,Month-to-month,Fiber Optic,No,Credit Card (automatic),Yes,Yes,Yes,No,No
66.82313,137.4978,5880.876863,10.81518,Month-to-month,,No,Bank Transfer(automatic),Yes,No,No,No,No
59.30543,137.4684,5101.031717,8.268789,Month-to-month,,Yes,Credit Card (automatic),No,No,Yes,No,No
62.59775,92.45514,5712.520809,14.43295,Month-to-month,DSL,Yes,Electronic Check,No,No,No,No,No
62.27601,147.4601,5244.15561,9.070611,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,Yes,No,No,No
65.06621,184.9785,5889.077769,5.834138,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,No,No,Yes,No
64.34133,104.9923,5581.345203,12.46116,Two Year,,Yes,Electronic Check,Yes,No,No,No,No
52.30473,242.6326,4833.292191,12.18144,One year,Fiber Optic,No,Electronic Check,Yes,No,Yes,Yes,No
48.73343,174.9744,4798.910859,11.36428,Month-to-month,DSL,No,Bank Transfer(automatic),Yes,Yes,No,Yes,No
67.20217,174.991,5878.968323,11.8337,Two Year,,Yes,Electronic Check,Yes,Yes,Yes,No,No
71.59338,207.6094,6230.543177,8.813439,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,Yes,Yes,No
70.90919,252.6378,6555.679518,15.03023,One year,Fiber Optic,No,Electronic Check,No,No,Yes,Yes,No
48.28595,184.9785,4354.210928,13.26881,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,No,Yes,No
45.51779,114.9509,4114.665387,7.026948,Month-to-month,DSL,Yes,Mailed Check,No,No,No,No,No
70.14609,167.4564,5873.629847,11.64938,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
71.2039,245.175,6771.922364,9.46119,Month-to-month,,No,Electronic Check,Yes,No,Yes,Yes,No
56.70254,275.1336,5429.870356,10.52187,Two Year,Fiber Optic,No,Mailed Check,No,No,Yes,Yes,No
67.10152,252.6378,6130.335448,14.64928,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,Yes,No
65.12634,187.656,5975.229801,16.6785,Two Year,,No,Bank Transfer(automatic),No,No,Yes,Yes,No
58.85834,252.624,5305.10923,8.693473,Two Year,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,Yes,No
63.82538,144.9607,5319.79287,9.365159,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
55.65515,134.9801,5019.79687,8.277741,One year,,Yes,Electronic Check,No,No,No,No,No
65.34077,202.4433,5614.068087,7.405174,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,No,No,Yes,No
71.11137,162.4608,6683.352536,10.67876,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,No,Yes,No
59.16197,182.4608,5155.773559,9.315925,Two Year,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,No
42.76683,104.9643,4014.850907,12.90663,One year,DSL,Yes,Bank Transfer(automatic),No,Yes,No,No,No
71.74385,192.4404,6445.40917,12.06092,Two Year,Fiber Optic,No,Electronic Check,No,No,Yes,No,No
67.11925,159.965,5885.871902,8.732297,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,No,Yes,No
68.52272,159.9512,5900.606745,6.661702,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,Yes,No,Yes,No
49.98309,114.9658,4393.579424,13.17979,Two Year,,Yes,Electronic Check,No,No,No,Yes,No
70.40991,172.5034,6066.79912,6.797028,One year,,No,Credit Card (automatic),No,Yes,No,Yes,No
68.50985,147.4893,5654.807301,7.64925,Month-to-month,,Yes,Mailed Check,No,Yes,No,No,No
70.45931,159.965,5977.627047,11.90673,One year,Fiber Optic,No,Credit Card (automatic),No,No,No,Yes,No
57.54686,162.4538,5413.975477,11.16606,Month-to-month,DSL,No,Electronic Check,No,Yes,Yes,No,Yes
70.83727,104.9629,5990.24437,9.216302,Two Year,,No,Electronic Check,No,No,Yes,No,No
64.68179,172.4555,5842.329497,10.13223,One year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,No,Yes,No
52.25168,159.9349,4539.697433,11.63685,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,No,Yes,No,No
41.36314,255.1417,4048.983361,4.452995,Two Year,Fiber Optic,Yes,Credit Card (automatic),Yes,Yes,Yes,Yes,No
57.42888,220.1149,5748.819173,7.381781,Two Year,DSL,No,Electronic Check,No,No,Yes,Yes,No
67.87061,102.4746,5720.467652,4.445847,Two Year,,No,Electronic Check,No,No,No,No,No
57.3396,207.4754,5648.31533,13.64684,Two Year,DSL,No,Mailed Check,No,Yes,No,Yes,No
48.71074,182.4608,4447.513551,11.99123,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,No
65.19543,127.4601,5932.432985,8.703489,Two Year,DSL,Yes,Electronic Check,No,Yes,No,No,No
63.47229,137.4698,5973.523544,12.07096,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,No,No,No
64.25691,179.9476,5671.161211,12.56239,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,Yes,No
61.21945,127.4601,5643.207448,9.945029,Month-to-month,DSL,No,Bank Transfer(automatic),No,Yes,No,No,No
61.0763,174.9919,5422.029613,8.36964,Two Year,Fiber Optic,No,Bank Transfer(automatic),Yes,Yes,No,Yes,No
55.51616,245.147,5546.415428,9.442846,Month-to-month,DSL,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
55.40614,230.1051,5298.247055,8.543635,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,Yes,No
61.24745,169.9741,5386.675909,6.634736,Two Year,Fiber Optic,No,Electronic Check,Yes,No,No,No,No
62.68234,197.484,6182.792584,11.89701,One year,DSL,No,Electronic Check,Yes,No,No,Yes,No
59.33067,169.9741,5260.956377,9.354817,One year,Fiber Optic,No,Electronic Check,Yes,No,No,No,No
65.89761,114.9728,5593.200037,14.34836,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,No,No,No,No
64.85756,162.4608,6135.9085,9.414574,One year,DSL,Yes,Bank Transfer(automatic),No,No,No,Yes,No
62.78671,182.4608,5569.125917,6.975702,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,No
46.65167,184.9939,4286.838179,10.78835,One year,,Yes,Bank Transfer(automatic),Yes,Yes,No,Yes,No
64.95453,207.4811,5777.625223,8.272683,Two Year,Fiber Optic,Yes,Credit Card (automatic),Yes,No,Yes,No,No
70.9092,139.9568,6127.202373,10.52838,Two Year,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,No,No
59.59893,182.447,5312.34805,11.43356,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,No,Yes,No
53.49096,172.4705,5200.58921,9.781356,Month-to-month,DSL,No,Credit Card (automatic),No,No,No,Yes,No
71.3757,169.9741,6129.316509,5.034833,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,No,No,No
49.26867,144.9607,4088.428701,9.656326,Two Year,Fiber Optic,No,Electronic Check,No,No,No,No,No
52.27228,237.6549,5608.519136,15.35408,Month-to-month,DSL,No,Electronic Check,Yes,Yes,Yes,Yes,No
71.53607,127.4738,6835.30081,7.139813,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,No,No,No
47.62011,162.4713,4159.078651,10.26191,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,No,No
58.65575,220.1323,5417.413606,12.50762,One year,Fiber Optic,No,Bank Transfer(automatic),No,No,Yes,Yes,No
50.95377,255.1665,4953.439647,19.01629,One year,,No,Bank Transfer(automatic),No,Yes,Yes,Yes,No
41.88419,242.6326,4054.139668,13.18526,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,Yes,Yes,Yes
62.80581,137.4686,5340.455949,13.98197,Month-to-month,Fiber Optic,No,Credit Card (automatic),Yes,No,No,No,No
43.50607,230.1051,4023.11996,8.545651,Two Year,Fiber Optic,No,Electronic Check,No,No,Yes,Yes,No
47.29134,214.9663,4276.019791,12.03334,One year,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,No
70.89862,214.9663,6207.390421,13.25889,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,No
55.88646,172.4579,5291.533225,7.737478,One year,Fiber Optic,No,Bank Transfer(automatic),No,No,Yes,No,No
57.51975,252.6378,5385.294842,9.652243,Two Year,Fiber Optic,No,Electronic Check,No,No,Yes,Yes,No
69.4702,235.1591,6547.536791,7.549896,One year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,Yes,Yes,Yes,No
71.8434,162.4937,6337.761157,12.16638,Month-to-month,,Yes,Bank Transfer(automatic),No,Yes,No,Yes,No
67.5746,207.4673,6026.66605,3.593769,One year,Fiber Optic,No,Credit Card (automatic),Yes,Yes,Yes,No,No
45.39565,245.1283,4967.376182,14.16588,Month-to-month,DSL,No,Mailed Check,Yes,No,Yes,Yes,Yes
48.45122,92.45514,4324.605332,10.38318,Two Year,DSL,Yes,Mailed Check,No,No,No,No,No
63.57829,187.4673,6092.611808,13.11179,One year,DSL,Yes,Electronic Check,Yes,Yes,Yes,No,No
71.84893,177.4876,6678.820787,13.14495,Two Year,DSL,No,Electronic Check,Yes,Yes,No,Yes,No
71.63571,144.9889,6686.415286,6.095828,Month-to-month,DSL,No,Mailed Check,Yes,Yes,Yes,No,No
61.63116,252.624,5652.464417,10.56544,One year,Fiber Optic,Yes,Credit Card (automatic),No,Yes,Yes,Yes,No
56.21975,162.5299,4844.197414,11.90975,Month-to-month,,Yes,Bank Transfer(automatic),Yes,Yes,No,No,No
46.63416,182.4608,4271.125651,12.54574,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,Yes,No
45.48614,117.4858,4129.318617,12.68725,Two Year,,Yes,Credit Card (automatic),No,No,Yes,No,No
65.351,159.9642,5630.09035,5.20269,Month-to-month,,No,Electronic Check,No,No,Yes,No,No
69.67964,187.6094,6806.914428,14.96457,One year,DSL,No,Electronic Check,No,No,Yes,Yes,No
54.42917,157.4836,4491.178233,12.66209,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
67.91936,149.9845,6018.467281,13.39011,Two Year,,No,Credit Card (automatic),No,No,No,Yes,No
68.43831,172.4555,6130.458297,9.416793,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,No,Yes,No
69.22974,240.1149,6260.19195,6.479447,One year,Fiber Optic,Yes,Electronic Check,No,No,Yes,Yes,No
66.90749,245.147,6916.234923,10.97487,Month-to-month,DSL,No,Mailed Check,No,Yes,Yes,Yes,No
47.428,164.967,4715.545669,11.16863,One year,DSL,No,Mailed Check,No,Yes,Yes,No,No
70.03095,104.9781,6258.956902,11.43078,Month-to-month,DSL,Yes,Electronic Check,No,No,No,No,No
71.33938,220.1323,6509.69336,13.30886,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,Yes,No
39.35678,194.9882,3850.583581,12.87336,Two Year,Fiber Optic,Yes,Electronic Check,Yes,No,No,Yes,No
51.39701,210.1051,5130.234856,11.12514,Two Year,DSL,Yes,Bank Transfer(automatic),No,No,Yes,Yes,No
60.47246,172.4555,5181.079994,11.88565,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,No,Yes,No
49.11678,204.9634,4563.3631,10.92878,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,No,No
49.91708,155.0084,4620.120318,14.07829,Two Year,,Yes,Mailed Check,Yes,Yes,Yes,No,No
43.49892,164.9715,4300.053916,13.57544,Two Year,DSL,No,Bank Transfer(automatic),Yes,Yes,Yes,No,No
60.41609,230.1051,5495.763652,12.59401,Two Year,Fiber Optic,Yes,Mailed Check,No,No,Yes,Yes,No
67.73415,255.1336,6699.368513,9.305287,One year,DSL,No,Bank Transfer(automatic),No,No,Yes,Yes,No
57.35881,159.9656,5233.297186,11.26079,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,No,No,No
51.72997,172.4742,4744.535154,10.82867,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
66.07094,127.482,5753.259075,10.77891,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),Yes,Yes,No,No,No
71.31658,235.1417,6821.289567,11.38322,Month-to-month,DSL,Yes,Credit Card (automatic),Yes,Yes,Yes,Yes,No
67.78527,204.9634,6139.348089,12.08421,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
59.1268,219.9902,5338.376401,8.803547,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),Yes,Yes,Yes,No,No
49.71999,139.9678,4553.52168,6.863699,Month-to-month,,No,Electronic Check,No,Yes,Yes,No,No
66.27257,194.9699,5766.226735,10.58398,Two Year,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
56.78578,232.6378,5918.076763,13.1858,Month-to-month,DSL,No,Electronic Check,No,No,Yes,Yes,Yes
66.54637,152.4555,6256.189224,9.014063,Month-to-month,DSL,Yes,Credit Card (automatic),Yes,No,No,Yes,No
70.61755,159.9794,6531.657744,13.85041,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,No,No,No
51.98225,182.4608,4745.40142,13.63409,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,No,No,Yes,No
68.18047,182.4676,6166.262519,15.50911,Month-to-month,Fiber Optic,No,Mailed Check,No,No,Yes,No,No
55.8392,144.9889,5722.756561,11.48014,One year,DSL,Yes,Mailed Check,Yes,Yes,Yes,No,No
50.77278,137.4978,4401.494135,9.20179,One year,,Yes,Mailed Check,Yes,No,No,No,No
61.8783,127.4421,5662.202015,10.60652,Month-to-month,DSL,No,Credit Card (automatic),No,No,No,Yes,No
55.92296,124.9643,4626.563441,4.868635,Two Year,Fiber Optic,Yes,Mailed Check,No,Yes,No,No,No
70.22382,117.4872,6244.295389,9.570081,One year,DSL,Yes,Mailed Check,No,Yes,No,No,No
37.10779,134.9509,3281.794165,12.25941,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
71.85451,169.9447,6342.815783,8.70545,Two Year,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,No
71.40033,125.0073,6083.031895,13.69583,Month-to-month,,Yes,Electronic Check,No,No,No,No,No
48.14443,139.9512,4524.487668,12.90071,Month-to-month,DSL,No,Bank Transfer(automatic),No,Yes,No,Yes,No
69.80263,112.4551,5797.577084,11.24519,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,No,No,No
62.90882,245.1457,5980.394774,14.43743,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,Yes,No
52.38257,192.4705,4791.676231,15.76081,One year,Fiber Optic,No,Mailed Check,No,No,No,Yes,No
55.49451,217.484,5127.332044,9.528981,Two Year,Fiber Optic,No,Mailed Check,Yes,No,No,Yes,No
57.65949,177.4945,5759.875218,7.513493,One year,DSL,No,Electronic Check,Yes,Yes,Yes,No,No
70.50313,172.4567,6568.314412,12.46238,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,Yes,No
63.56932,222.65,5866.269219,6.783657,Month-to-month,Fiber Optic,No,Mailed Check,Yes,No,Yes,Yes,No
48.20556,117.472,4321.775833,3.049819,Month-to-month,,No,Credit Card (automatic),No,Yes,Yes,No,No
50.69797,220.1478,4917.704271,9.498593,One year,,Yes,Electronic Check,No,Yes,Yes,Yes,No
66.00509,222.6143,6410.875978,17.2406,One year,DSL,Yes,Mailed Check,No,Yes,Yes,Yes,No
58.46541,149.989,5104.379413,10.28049,Two Year,,No,Bank Transfer(automatic),Yes,No,No,Yes,No
71.9039,222.6281,6944.850526,11.02103,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,Yes,Yes,No
69.35321,152.4624,6553.155711,14.21641,Two Year,DSL,No,Credit Card (automatic),Yes,No,Yes,No,No
44.14411,214.9663,3990.635991,5.790787,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,No
50.72837,219.9902,4791.332346,9.733195,Two Year,Fiber Optic,Yes,Mailed Check,Yes,Yes,Yes,No,No
66.19707,172.4624,5748.631133,11.41985,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,No,Yes,No,No
46.94667,210.127,4471.005057,13.62563,Month-to-month,Fiber Optic,No,Mailed Check,Yes,No,Yes,Yes,No
62.50486,182.4653,5510.771354,13.21498,One year,Fiber Optic,Yes,Credit Card (automatic),Yes,No,No,Yes,No
67.69816,117.472,5917.079917,7.223746,Month-to-month,,No,Electronic Check,No,Yes,Yes,No,No
59.94097,124.9781,5143.298984,6.961508,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
63.45694,172.4567,5792.097707,8.695731,Two Year,DSL,Yes,Bank Transfer(automatic),No,Yes,No,Yes,No
62.83864,129.9763,5499.615826,10.72665,Month-to-month,,No,Credit Card (automatic),Yes,No,Yes,No,No
54.07581,172.5104,4893.437646,13.46933,Two Year,Fiber Optic,Yes,Electronic Check,Yes,Yes,No,No,No
70.33975,162.4676,6608.716989,7.205236,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,No,No
61.70273,137.4836,5930.301451,9.177935,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,No,No,No
